score_id,score,created_at,updated_at,diff_id,lang_id,user_id,accuracy,typing_count
1338,2191,2025-06-05 01:20:00.96499+00,2025-06-05 01:20:00.965006+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.67,327
1339,3055,2025-06-05 01:24:21.966315+00,2025-06-05 01:24:21.966324+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.94,325
1340,2436,2025-06-05 01:24:57.688795+00,2025-06-05 01:24:57.688808+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.7,348
1341,2913,2025-06-05 02:11:49.616876+00,2025-06-05 02:11:49.616891+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.88,331
1342,3590,2025-06-05 02:18:03.93839+00,2025-06-05 02:18:03.9384+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,374
1343,2803,2025-06-05 02:38:00.026188+00,2025-06-05 02:38:00.026203+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.77,364
1344,3542,2025-06-05 02:42:51.195435+00,2025-06-05 02:42:51.195446+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.77,460
1345,2457,2025-06-05 02:51:22.583974+00,2025-06-05 02:51:22.583988+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.74,332
1346,2059,2025-06-05 02:54:31.265529+00,2025-06-05 02:54:31.265539+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.66,312
1347,4190,2025-06-05 04:10:34.753464+00,2025-06-05 04:10:34.753476+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.97,432
1348,4149,2025-06-05 04:46:06.329825+00,2025-06-05 04:46:06.32984+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,461
1349,4338,2025-06-05 05:08:28.256628+00,2025-06-05 05:08:28.256639+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,482
1350,4407,2025-06-05 05:11:51.891008+00,2025-06-05 05:11:51.891023+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,479
1351,3358,2025-06-05 07:06:21.02556+00,2025-06-05 07:06:21.025569+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,365
1352,2958,2025-06-05 07:10:19.946054+00,2025-06-05 07:10:19.946065+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.86,344
1353,2894,2025-06-05 07:31:14.635997+00,2025-06-05 07:31:14.636013+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,318
1354,2855,2025-06-05 07:32:11.240978+00,2025-06-05 07:32:11.240994+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.86,332
1355,4441,2025-06-05 07:34:54.079536+00,2025-06-05 07:34:54.079551+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.89,499
1356,3116,2025-06-05 07:35:28.042587+00,2025-06-05 07:35:28.042596+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.84,371
1357,3190,2025-06-05 07:37:27.732642+00,2025-06-05 07:37:27.732654+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,343
1358,4929,2025-06-05 07:38:58.653858+00,2025-06-05 07:38:58.653873+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.93,530
1359,3148,2025-06-05 07:39:05.320475+00,2025-06-05 07:39:05.320484+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.86,366
1360,3134,2025-06-05 07:41:15.148412+00,2025-06-05 07:41:15.148427+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,337
1361,2194,2025-06-05 07:42:33.035156+00,2025-06-05 07:42:33.035166+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.69,318
1362,3911,2025-06-05 07:59:36.446072+00,2025-06-05 07:59:36.446083+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,477
1363,4194,2025-06-05 08:14:31.886808+00,2025-06-05 08:14:31.886818+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,466
1364,4531,2025-06-05 08:17:40.768261+00,2025-06-05 08:17:40.768273+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.94,482
1365,4625,2025-06-05 08:28:31.363164+00,2025-06-05 08:28:31.363175+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.94,492
1366,4468,2025-06-05 08:40:37.27694+00,2025-06-05 08:40:37.276953+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,491
1367,646,2025-06-05 08:46:06.118771+00,2025-06-05 08:46:06.118786+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.76,85
1368,2426,2025-06-06 00:00:24.856212+00,2025-06-06 00:00:24.856231+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.77,315
1369,3238,2025-06-06 00:43:47.395134+00,2025-06-06 00:43:47.395148+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,352
1370,2631,2025-06-06 00:44:57.289406+00,2025-06-06 00:44:57.28942+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,317
1371,2420,2025-06-06 00:46:37.670125+00,2025-06-06 00:46:37.670138+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.74,327
1372,3081,2025-06-06 00:46:48.305629+00,2025-06-06 00:46:48.305642+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.73,422
1373,4517,2025-06-06 00:50:11.251888+00,2025-06-06 00:50:11.251901+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,491
1374,3054,2025-06-06 00:50:37.839453+00,2025-06-06 00:50:37.839468+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,368
1375,2675,2025-06-06 00:54:30.57408+00,2025-06-06 00:54:30.574095+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.78,343
1376,2804,2025-06-06 00:56:30.165101+00,2025-06-06 00:56:30.165115+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.89,315
1377,2631,2025-06-06 00:57:54.30337+00,2025-06-06 00:57:54.303382+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,333
1378,1492,2025-06-06 00:59:41.23001+00,2025-06-06 00:59:41.230021+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.91,164
1379,2993,2025-06-06 04:47:57.411566+00,2025-06-06 04:47:57.411579+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.86,348
1380,2862,2025-06-06 04:50:53.087468+00,2025-06-06 04:50:53.087481+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,295
1381,3124,2025-06-06 05:53:20.976674+00,2025-06-06 05:53:20.976688+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.89,351
1382,3000,2025-06-06 07:57:53.434359+00,2025-06-06 07:57:53.434371+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,353
1383,2890,2025-06-06 08:00:45.278901+00,2025-06-06 08:00:45.278913+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.96,301
1384,3168,2025-06-06 09:26:54.556541+00,2025-06-06 09:26:54.556552+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.88,360
1385,2336,2025-06-06 09:30:26.01135+00,2025-06-06 09:30:26.011363+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.71,329
1386,4536,2025-06-06 09:38:37.637467+00,2025-06-06 09:38:37.637477+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.92,493
1387,3429,2025-06-06 09:59:07.796305+00,2025-06-06 09:59:07.796316+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.9,381
1388,2975,2025-06-06 10:06:22.971516+00,2025-06-06 10:06:22.97153+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.7,425
1389,4638,2025-06-06 10:44:57.809858+00,2025-06-06 10:44:57.80987+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.88,527
1390,4006,2025-06-06 11:20:21.250608+00,2025-06-06 11:20:21.250618+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.97,413
1391,4867,2025-06-09 00:23:13.868909+00,2025-06-09 00:23:13.868925+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.92,529
1392,2679,2025-06-09 00:24:11.975664+00,2025-06-09 00:24:11.975678+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.95,282
1393,2903,2025-06-09 00:24:31.893964+00,2025-06-09 00:24:31.893976+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.82,354
1394,2829,2025-06-09 01:57:36.95615+00,2025-06-09 01:57:36.956163+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.82,345
1395,2808,2025-06-09 02:00:44.576955+00,2025-06-09 02:00:44.576967+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.8,351
1396,2574,2025-06-09 02:07:55.446319+00,2025-06-09 02:07:55.446331+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.78,330
1397,2710,2025-06-09 02:15:12.376755+00,2025-06-09 02:15:12.376765+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,343
1398,2983,2025-06-09 02:19:01.759333+00,2025-06-09 02:19:01.759364+00,2,1,575e0431-1085-4d49-9191-86fd4695b554,0.88,339
1399,2744,2025-06-09 02:22:57.48695+00,2025-06-09 02:22:57.48696+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.8,343
1400,3677,2025-06-09 02:25:38.527391+00,2025-06-09 02:25:38.527402+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.96,383
1401,2329,2025-06-09 02:27:52.31575+00,2025-06-09 02:27:52.315763+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.73,319
1402,2773,2025-06-09 02:35:18.040673+00,2025-06-09 02:35:18.040683+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,351
1403,3876,2025-06-09 02:41:36.500472+00,2025-06-09 02:41:36.500486+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,467
1404,3909,2025-06-09 02:44:51.840758+00,2025-06-09 02:44:51.840771+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,471
1405,4321,2025-06-09 02:48:49.081337+00,2025-06-09 02:48:49.08135+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.88,491
1406,3958,2025-06-09 04:03:01.966435+00,2025-06-09 04:03:01.966444+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.91,435
1407,5313,2025-06-09 04:05:42.031753+00,2025-06-09 04:05:42.031766+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,597
1408,4103,2025-06-09 04:06:43.556197+00,2025-06-09 04:06:43.556208+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,446
1409,4361,2025-06-09 04:09:18.046289+00,2025-06-09 04:09:18.046303+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,490
1410,3789,2025-06-09 04:10:05.124246+00,2025-06-09 04:10:05.124258+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,421
1411,3655,2025-06-09 04:12:49.180131+00,2025-06-09 04:12:49.180144+00,2,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.86,425
1412,3924,2025-06-09 04:13:14.333914+00,2025-06-09 04:13:14.333924+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,436
1413,9005,2025-06-09 04:17:10.364013+00,2025-06-09 04:17:10.364027+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,958
1414,6682,2025-06-09 04:17:31.850706+00,2025-06-09 04:17:31.850719+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,696
1415,4177,2025-06-09 04:40:16.611247+00,2025-06-09 04:40:16.611256+00,2,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,459
1416,3939,2025-06-09 05:00:35.997534+00,2025-06-09 05:00:35.997544+00,2,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.86,458
1417,7614,2025-06-09 05:03:48.774398+00,2025-06-09 05:03:48.774406+00,2,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.97,785
1418,4399,2025-06-09 05:05:46.703284+00,2025-06-09 05:05:46.703293+00,2,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,473
1419,3036,2025-06-09 05:32:36.423379+00,2025-06-09 05:32:36.423391+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,330
1420,4921,2025-06-09 05:35:48.449538+00,2025-06-09 05:35:48.449551+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,518
1421,9700,2025-06-09 05:36:36.066659+00,2025-06-09 05:36:36.066669+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,1000
1422,3925,2025-06-09 05:37:57.566181+00,2025-06-09 05:37:57.566194+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.88,446
1423,3480,2025-06-09 05:41:04.293667+00,2025-06-09 05:41:04.29368+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.87,400
1424,2675,2025-06-09 05:53:28.631209+00,2025-06-09 05:53:28.631218+00,2,1,604a9905-049d-4602-9495-86fa730795bf,0.91,294
1425,4944,2025-06-09 06:58:32.891781+00,2025-06-09 06:58:32.891791+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,515
1426,2922,2025-06-09 07:01:48.585699+00,2025-06-09 07:01:48.585713+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.88,332
1427,3026,2025-06-09 07:03:10.081059+00,2025-06-09 07:03:10.081069+00,2,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,312
1428,3501,2025-06-09 07:03:57.653497+00,2025-06-09 07:03:57.653509+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,427
1429,5040,2025-06-09 07:07:07.90908+00,2025-06-09 07:07:07.90909+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,560
1430,4047,2025-06-09 07:07:33.653683+00,2025-06-09 07:07:33.653696+00,2,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,413
1431,3712,2025-06-09 07:11:18.277107+00,2025-06-09 07:11:18.277115+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.8,464
1432,5301,2025-06-09 07:17:30.212365+00,2025-06-09 07:17:30.212379+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,589
1433,3544,2025-06-09 07:21:49.882696+00,2025-06-09 07:21:49.88271+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.8,443
1434,3476,2025-06-09 07:25:05.97787+00,2025-06-09 07:25:05.977884+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.79,440
1435,3036,2025-06-09 07:55:37.267003+00,2025-06-09 07:55:37.267016+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.87,349
1436,3164,2025-06-09 07:57:51.09452+00,2025-06-09 07:57:51.094529+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,333
1437,4104,2025-06-09 07:58:12.189002+00,2025-06-09 07:58:12.189012+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,456
1438,4324,2025-06-09 08:07:51.324515+00,2025-06-09 08:07:51.324529+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.94,460
1439,3266,2025-06-09 08:12:29.984523+00,2025-06-09 08:12:29.984534+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,355
1440,3276,2025-06-09 08:15:46.306592+00,2025-06-09 08:15:46.306603+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,360
1441,2965,2025-06-09 08:19:50.966564+00,2025-06-09 08:19:50.966575+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.84,353
1442,2830,2025-06-09 08:23:17.513505+00,2025-06-09 08:23:17.513516+00,2,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,341
1443,4742,2025-06-09 08:25:41.425492+00,2025-06-09 08:25:41.425502+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.96,494
1444,4391,2025-06-09 08:27:09.231305+00,2025-06-09 08:27:09.231314+00,2,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.88,499
1445,9850,2025-06-09 08:29:50.751206+00,2025-06-09 08:29:50.751216+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,1026
1446,5242,2025-06-09 08:36:54.218399+00,2025-06-09 08:36:54.218412+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,576
1447,4007,2025-06-09 08:42:46.367223+00,2025-06-09 08:42:46.367233+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.84,477
1448,4575,2025-06-09 09:22:32.674311+00,2025-06-09 09:22:32.674322+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,532
1449,2847,2025-06-10 00:18:41.681302+00,2025-06-10 00:18:41.681315+00,2,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,343
1450,3934,2025-06-10 01:05:40.45159+00,2025-06-10 01:05:40.451604+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,442
1451,3266,2025-06-10 01:05:42.170935+00,2025-06-10 01:05:42.170949+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.89,367
1452,4176,2025-06-10 01:08:47.54592+00,2025-06-10 01:08:47.54593+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,464
1453,6902,2025-06-10 02:44:55.197251+00,2025-06-10 02:44:55.197262+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,719
1454,4210,2025-06-10 03:59:27.149819+00,2025-06-10 03:59:27.149831+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,473
1455,7181,2025-06-10 04:03:10.91706+00,2025-06-10 04:03:10.917072+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,748
1456,2894,2025-06-10 04:04:53.712762+00,2025-06-10 04:04:53.71277+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.78,371
1457,2482,2025-06-10 04:08:50.031941+00,2025-06-10 04:08:50.031955+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,331
1458,2580,2025-06-10 04:12:29.415515+00,2025-06-10 04:12:29.415529+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,344
1459,2714,2025-06-10 04:16:52.451586+00,2025-06-10 04:16:52.451597+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.81,335
1460,5170,2025-06-10 04:21:04.700114+00,2025-06-10 04:21:04.700128+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.92,562
1461,3677,2025-06-10 04:24:41.49018+00,2025-06-10 04:24:41.490194+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,454
1462,2592,2025-06-10 04:25:41.628694+00,2025-06-10 04:25:41.628709+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.76,341
1463,2602,2025-06-10 04:30:34.387364+00,2025-06-10 04:30:34.387377+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,347
1464,3592,2025-06-10 05:19:21.127527+00,2025-06-10 05:19:21.12754+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.8,449
1465,5085,2025-06-10 05:27:57.547058+00,2025-06-10 05:27:57.547072+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,565
1466,2830,2025-06-10 06:35:56.274543+00,2025-06-10 06:35:56.274558+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.89,318
1467,4269,2025-06-10 06:51:23.092932+00,2025-06-10 06:51:23.092942+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,464
1468,4370,2025-06-10 06:54:52.925212+00,2025-06-10 06:54:52.925221+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,491
1469,2758,2025-06-10 07:04:26.364034+00,2025-06-10 07:04:26.364046+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.87,317
1470,4386,2025-06-10 07:05:18.572518+00,2025-06-10 07:05:18.572528+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.91,482
1471,4559,2025-06-10 07:10:33.982246+00,2025-06-10 07:10:33.982258+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.94,485
1472,4212,2025-06-10 07:16:29.035503+00,2025-06-10 07:16:29.035515+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,468
1473,3645,2025-06-10 07:27:07.483705+00,2025-06-10 07:27:07.483717+00,2,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,450
1474,2604,2025-06-10 08:25:35.148138+00,2025-06-10 08:25:35.148153+00,2,1,604a9905-049d-4602-9495-86fa730795bf,0.92,283
1475,4550,2025-06-10 08:28:53.485183+00,2025-06-10 08:28:53.485192+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.96,474
1476,3121,2025-06-10 08:40:18.137386+00,2025-06-10 08:40:18.137398+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,332
1477,5136,2025-06-10 08:43:53.808031+00,2025-06-10 08:43:53.808045+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,535
1478,2549,2025-06-10 08:53:10.393221+00,2025-06-10 08:53:10.393235+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.77,331
1479,4403,2025-06-10 08:56:30.227724+00,2025-06-10 08:56:30.227735+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,518
1480,3395,2025-06-10 09:04:15.719132+00,2025-06-10 09:04:15.719145+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.97,350
1481,4200,2025-06-10 09:11:50.729986+00,2025-06-10 09:11:50.729996+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,1,420
1482,4384,2025-06-10 09:12:58.849559+00,2025-06-10 09:12:58.849568+00,2,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,452
1483,3915,2025-06-10 09:14:23.660508+00,2025-06-10 09:14:23.660521+00,2,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.9,435
1484,4465,2025-06-10 09:16:29.899083+00,2025-06-10 09:16:29.899097+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,470
1485,5831,2025-06-10 09:17:34.280537+00,2025-06-10 09:17:34.280547+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,627
1486,2848,2025-06-10 09:18:20.525744+00,2025-06-10 09:18:20.525753+00,2,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.94,303
1487,4896,2025-06-10 09:38:34.183543+00,2025-06-10 09:38:34.183556+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.91,538
1488,8008,2025-06-10 09:42:11.074528+00,2025-06-10 09:42:11.074542+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.95,843
1489,2950,2025-06-10 09:45:24.847776+00,2025-06-10 09:45:24.847786+00,2,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,347
1490,4741,2025-06-10 09:48:48.313873+00,2025-06-10 09:48:48.313883+00,2,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.91,521
1491,2608,2025-06-10 10:20:51.489654+00,2025-06-10 10:20:51.489665+00,2,1,575e0431-1085-4d49-9191-86fd4695b554,0.89,293
1492,2930,2025-06-11 00:12:08.366399+00,2025-06-11 00:12:08.366417+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,322
1493,4435,2025-06-11 00:16:33.154399+00,2025-06-11 00:16:33.154413+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.96,462
1494,3221,2025-06-11 00:16:51.144839+00,2025-06-11 00:16:51.144849+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,354
1495,3619,2025-06-11 00:18:09.919892+00,2025-06-11 00:18:09.919906+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.96,377
1496,2346,2025-06-11 00:19:57.247638+00,2025-06-11 00:19:57.247652+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.85,276
1497,1104,2025-06-11 00:22:14.907307+00,2025-06-11 00:22:14.907338+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,115
1498,5400,2025-06-11 00:43:59.030744+00,2025-06-11 00:43:59.030756+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,551
1499,3299,2025-06-11 00:44:27.906634+00,2025-06-11 00:44:27.906648+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.94,351
1500,3385,2025-06-11 00:45:50.090539+00,2025-06-11 00:45:50.09055+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,372
1501,2490,2025-06-11 00:47:35.032244+00,2025-06-11 00:47:35.032257+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,332
1502,2584,2025-06-11 00:49:33.186487+00,2025-06-11 00:49:33.186498+00,2,1,604a9905-049d-4602-9495-86fa730795bf,0.95,272
1503,3325,2025-06-11 00:49:52.70155+00,2025-06-11 00:49:52.70156+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,350
1504,2652,2025-06-11 00:51:44.479463+00,2025-06-11 00:51:44.479478+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.78,340
1505,4766,2025-06-11 00:51:53.38825+00,2025-06-11 00:51:53.388261+00,2,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,518
1506,2714,2025-06-11 00:52:53.763412+00,2025-06-11 00:52:53.763421+00,2,1,604a9905-049d-4602-9495-86fa730795bf,0.92,295
1507,3577,2025-06-11 00:53:23.725615+00,2025-06-11 00:53:23.725629+00,2,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,365
1508,3194,2025-06-11 00:53:42.196481+00,2025-06-11 00:53:42.196494+00,2,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.88,363
1509,3083,2025-06-11 00:55:23.271889+00,2025-06-11 00:55:23.2719+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.82,376
1510,7354,2025-06-11 00:55:40.428662+00,2025-06-11 00:55:40.428672+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,766
1511,4390,2025-06-11 00:56:09.556775+00,2025-06-11 00:56:09.55679+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.94,467
1512,4223,2025-06-11 00:58:50.419008+00,2025-06-11 00:58:50.41902+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,491
1513,2595,2025-06-11 01:36:41.809466+00,2025-06-11 01:36:41.809481+00,2,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,346
